Keyword,Volume,KD,CPC,Opportunity Score,Difficulty,Intent,Primary Category,Cities,Long-Tail,Live Market,Tier,Word Count,Content Tier,Relevant,Relevance Note,Data Source
what credit score do you need to rent in jacksonville,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,10,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
what does rent include at apartments in jacksonville,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,8,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
what floor plans does lux at sorrel offer,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,8,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
what floor plans does sorrel offer,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
what salary do you need to live in jacksonville,0,0,0.0,0.0,Very Easy,Informational,Renter Education,Jacksonville,Yes,Yes,T2,9,Informational,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
where is lux at sorrel located,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
where is sorrel located,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Intent-generated long-tail (unverified volume - AEO target),Generated (AEO)
apartments with saltwater pool jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Amenity differentiator - saltwater pools,Generated (Research)
saltwater pool apartments jacksonville fl,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Amenity differentiator - saltwater pools,Generated (Research)
apartments with volleyball court jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Amenity differentiator,Generated (Research)
apartments with cabanas jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Amenity differentiator,Generated (Research)
apartments with package lockers jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Amenity differentiator,Generated (Research)
apartments with crown molding jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Interior feature differentiator,Generated (Research)
apartments with screened patio jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Interior feature differentiator,Generated (Research)
apartments with car care center jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Amenity differentiator,Generated (Research)
apartments near jacksonville beaches 32225,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Location-specific long-tail,Generated (Research)
apartments with granite countertops jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Interior feature differentiator,Generated (Research)
apartments with pendant lighting jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Interior feature differentiator,Generated (Research)
apartments with 9 foot ceilings jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Interior feature differentiator,Generated (Research)
apartments near csx headquarters jacksonville,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Employer proximity keyword,Generated (Research)
apartments near fis jacksonville,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Employer proximity keyword,Generated (Research)
apartments near naval air station jacksonville,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Employer proximity keyword,Generated (Research)
apartments near baptist health jacksonville,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Employer proximity keyword,Generated (Research)
apartments near mayo clinic jacksonville fl,0,0,0.0,0.0,Very Easy,Transactional,Near Landmark,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Employer proximity keyword,Generated (Research)
lux at sorrel vs sorrel apartments,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,6,Quick Win,Yes,Brand comparison keyword,Generated (Research)
lux at sorrel floor plans,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,5,Quick Win,Yes,Brand informational keyword,Generated (Research)
lux at sorrel amenities,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Brand informational keyword,Generated (Research)
sorrel apartments jacksonville reviews,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Brand reputation keyword,Generated (Research)
lux at sorrel pricing,0,0,0.0,0.0,Very Easy,Navigational,Branded,Jacksonville,Yes,Yes,T2,4,Quick Win,Yes,Brand transactional keyword,Generated (Research)
dual pool apartments jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Amenity,Jacksonville,Yes,Yes,T2,4,Long Tail,Yes,Unique dual amenity differentiator,Generated (Research)
apartments with agility dog park jacksonville,0,0,0.0,0.0,Very Easy,Commercial,Pet Friendly,Jacksonville,Yes,Yes,T2,6,Long Tail,Yes,Pet amenity differentiator,Generated (Research)
east arlington apartments jacksonville fl,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,Yes,Yes,T2,5,Long Tail,Yes,Location-specific keyword,Generated (Research)
apartments 32225 jacksonville,0,0,0.0,0.0,Very Easy,Commercial,City + Apartments,Jacksonville,No,Yes,T2,3,Long Tail,Yes,Zip code search keyword,Generated (Research)
